"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Subscriber's info - Signed up through WP ERP Integration",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Check Subscriber Status",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Form Sync with APP",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Campaign Send",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Form's Subscriber Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscriber Search from Suppression List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Delete Test List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Suppression Test Campaigns Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","List Create for woocom Int.",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Check Subscriber Status",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Forms Functionalities","","","Automation Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Re-Check Tag on Subscriber",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Contact Form 7 - List Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Automation Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Check Segment on Subscriber",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Automation Activation",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Check Campaign Activity",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Subscriber Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","List Create for Suppression List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Re-check Campaign Activity",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","Subscriber Delete - Signed up through WooCommerce Integration",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Delete Automation Delay",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Tag Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","List Create for WP ERP Integration",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Check Automation Activity",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Segment Create (Using Email Address)",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Subscriber Verification for Double-Opt-in List","","","Subscriber Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Subscribers Create for Suppression List",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","weMail List <-> Contact Form 7 - API",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Contact Form 7 Integration","","","Automation Activation",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WP ERP Integration","","","Check Automation Activity",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Delete Custom Field",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Check Campaign Activity",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","1","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Automation Delete",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Automation Feature","","","List Create",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Standard Campaign Functionalities","","","Check Subscriber's Campaign Activity",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of WooCommerce Integration","","","weMail <-> WooCommerce - API",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Verify Tag on Subscriber",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Subscriber Delete - Signed up through Affiliate WP Integration",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Exclude Feature on Campaign","","","Duplicate a Campaign & Send",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of Affiliate WP Integration","","","Delete Affiliates -e2e",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Suppression List Functionalities","","","Check Re-Duplicated Campaign's Subscribers Count",""
"skipped","Mon Jan 01 11:19:25 GMT 2024","Mon Jan 01 11:19:25 GMT 2024","0","api_test_suite","main.spec.ts","Functionalities of List (Tag, Segment, Custom Field) & Subscriber","","","Subscriber Create",""
